id,url,display_url,content_type,engagement_score_view,followers,likes,num_comments,product_type,profile_image_link,video_view_count,videos,tags,has_a_person,vape_present,is_vaping,tone,img_mentions_brands,text_mentions_brands,Health_ad,target_demographic,location_type,emotion_displayed,type_of_content,stance,are_there_children,post_style,people_skin_color,people_gender,people_age_group,people_physical_attributes,people_hair_color,people_common_appearances,depiction_style,is_vape_related,sensitive_content_bool
1371,https://www.instagram.com/p/C_coK8myPQf/,https://www.instagram.com/p/C_coK8myPQf/media/?size=l,Carousel,0,1931,23,0,,https://instagram.fssa7-1.fna.fbcdn.net/v/t51.2885-19/11370989_1630181707236914_1812712943_a.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fssa7-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=k7I3FCbVz68Q7kNvgHJSHCu&_nc_gid=e3d91f412f7443b59d111309c1558e4d&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYBMsJcywFKEWxvLiHo3prx0mRLYAi15BIeMCJpYR03Oww&oe=6730120E&_nc_sid=4f4799,0,[],"['anti-smoking', 'public service announcement', 'skull', 'illustration']",0,0,0,Negative,0,0,1,['general audience'],Public,,Public Service Announcement,Anti-Vaping,0,Informational Announcement,[],[],[],[],[],[],Neutral,1,0
1071,https://www.instagram.com/p/B2Hfef4g8o0/,https://www.instagram.com/p/B2Hfef4g8o0/media/?size=l,Image,0,330,8,0,,https://instagram.fsrg6-1.fna.fbcdn.net/v/t51.2885-19/451747383_1666462310837253_6471586827673052370_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg6-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=wtR3Auy8lWsQ7kNvgFbvNOT&_nc_gid=026f9504942645d0ac6b4abb88c04f00&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYBqu-PIQkQhoyHb-QDmBd2_XkJkBl7a8McQdIvw2v9qGg&oe=673048C8&_nc_sid=4f4799,0,[],"['vaping', 'health warning', 'CDC', 'PBS News Hour', 'e-cigarettes']",1,1,1,Negative,0,0,1,['general audience'],Public,,News Article,Anti-Vaping,0,Informational,['medium'],['Male'],['Adult'],['average'],['black'],['casual'],Neutral,1,0
983,https://www.instagram.com/p/B6EMfM-B_1T/,https://www.instagram.com/p/B6EMfM-B_1T/media/?size=l,Image,0,816,3,0,,https://instagram.fsra4-1.fna.fbcdn.net/v/t51.2885-19/458793793_397383380053471_1336595503295255350_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsra4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=EIPzdU16pl4Q7kNvgFatK_o&_nc_gid=e30de84d0fa540bab1cd24f19d251360&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYDM_923f0l1FWmN63kUPMCr5mVg5dOhWYMEZXErwf3zcg&oe=67303E2D&_nc_sid=4f4799,0,[],"['vaping', 'health warning', 'anti-vaping', 'skull', 'danger']",0,1,0,Negative,0,0,1,['general audience'],Public,,Health Warning,Anti-Vaping,0,Informational,[],[],[],[],[],[],,1,0
1748,https://www.instagram.com/p/C3rvACON9lw/,https://www.instagram.com/p/C3rvACON9lw/media/?size=l,Image,0,389,0,0,,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-19/307813408_466139208774288_7244933674792170774_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=6-lKVxvjmaoQ7kNvgEYqttg&_nc_gid=5cca44d7fd1949669b6c196ef34b0702&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYC4nIX5DpMwTdfyjOT92pABlKG2ddWa7YfHSI1bYuusUg&oe=67303581&_nc_sid=4f4799,0,[],"['hypnotherapy', 'appointment', 'promotion', 'health', 'wellness']",0,0,0,Positive,1,0,1,"['adults', 'general audience']",Commercial,,Advertisement,Anti-Vaping,0,Promotion,[],[],[],[],[],[],,1,0
1197,https://www.instagram.com/p/B_k13_ChUpZ/,https://www.instagram.com/p/B_k13_ChUpZ/media/?size=l,Image,0,68,2,0,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/67967268_458968238029022_5705361906634588160_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=0tVZRGcE2DYQ7kNvgG7Toz8&_nc_gid=43d3e6905086417bb5da027f09ff52a6&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYCG2CrCD4RVNGsnubTTxxY0MN38lzFhv6w4-W2bOr2R2g&oe=67304287&_nc_sid=4f4799,0,[],"['vaping', 'coronavirus', 'article', 'opinion']",0,0,0,Neutral,0,0,0,['general audience'],Public,,Opinion Piece,Neutral,0,"Informational, Opinion",[],[],[],[],[],[],,1,0
1718,https://www.instagram.com/p/CpRAnQuOnjq/,https://www.instagram.com/p/CpRAnQuOnjq/media/?size=l,Carousel,0,363,12,0,,https://instagram.fgyd3-1.fna.fbcdn.net/v/t51.2885-19/448719443_7609294275854753_2186895599882885988_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgyd3-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=Z8AjeyXWLukQ7kNvgGCrR1C&_nc_gid=dcef6d7736b24783a9a1c7e094dec7c7&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYC4UWgIsS-EuvlTbWE14wczzzlawAbpKJmlSDy0Z-O_dQ&oe=67302959&_nc_sid=4f4799,0,[],"['vaping', 'advocacy', 'anti-vaping', 'educational', 'text-based']",0,0,0,Negative,0,0,1,"['young adults', 'teenagers']",Public,,Informational Post,Anti-Vaping,0,"Informational, Advocacy",[],[],[],[],[],[],,1,0
77,https://www.instagram.com/p/Cd1hUrrP_Zb/,https://www.instagram.com/p/Cd1hUrrP_Zb/media/?size=l,Image,0,6324,2,0,,https://instagram.ftlv20-2.fna.fbcdn.net/v/t51.2885-19/130439485_774948723407188_6493037496152596107_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftlv20-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ksXyxtde_MoQ7kNvgF0fyjl&_nc_gid=55198765a996482db33f8f89913a34e9&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYB8S0Y2TdQSmWnvcUKgw5GhpLY6o7edk8XMVt88-75CcA&oe=67304445&_nc_sid=4f4799,0,[],"['laser therapy', 'clinical', 'spa', 'health', 'treatment']",1,0,0,Neutral,0,1,1,['adults'],Indoor,,Advertisement,Anti-Vaping,0,Promotion,['light'],['Male'],['Adult'],['average'],['grey'],['casual'],Neutral,1,0
442,https://www.instagram.com/p/CDwbJhujacf/,https://www.instagram.com/p/CDwbJhujacf/media/?size=l,Carousel,0,395,11,0,,https://instagram.ftun4-2.fna.fbcdn.net/v/t51.2885-19/76908128_732213420522298_8956170701052575744_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftun4-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=Q41Ccwh90QoQ7kNvgH9BGeA&_nc_gid=f26730109bd7438598ee0e2ee6ca8240&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYD345jLbl3bsRoYgtWm3lM10Z69Ug2OW7pR4gsbJ3h-zA&oe=673047E5&_nc_sid=4f4799,0,[],"['celebrity', 'health', 'tobacco-free', 'activist', 'model']",1,0,0,Positive,0,0,1,"['young adults', 'adults']",Indoor,happiness,Health Promotion,Anti-Vaping,0,Informational Promotion,['light'],['Female'],['Adult'],['average'],['blonde'],['casual'],Attractive,1,0
606,https://www.instagram.com/p/CXw1GgHsExc/,https://www.instagram.com/p/CXw1GgHsExc/media/?size=l,Carousel,0,4501,16,0,,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/181595474_489486635532150_3159115694510071151_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=DprXirOD-XUQ7kNvgHQNxNZ&_nc_gid=d69c4ee9a6b54de49c259b407ca2c934&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYDjtWOtWxtl3KFGU9rQAS3JFZvrz1XfS_xeJXefw5Iuwg&oe=67301E93&_nc_sid=4f4799,0,[],"['smoking', 'stress', 'cigarette', 'health', 'question']",0,0,0,Neutral,0,0,1,"['adults', 'general audience']",Neutral,,Health Advertisement,Neutral,0,Informational Promotion,[],[],[],[],[],[],,1,0
905,https://www.instagram.com/p/Co95R2HtRsW/,https://www.instagram.com/p/Co95R2HtRsW/media/?size=l,Image,0,53,4,0,,https://instagram.fdkr5-1.fna.fbcdn.net/v/t51.2885-19/329976868_1232828100952142_7977200357474935178_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fdkr5-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=H528cYoanaQQ7kNvgGI_5a-&_nc_gid=6ec650795c6c4fa0913872c69d6dc95b&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYAdOyNI6OXcvTr_mUNKKfXBjcDQ0_6lQ752pQyVh3SiOw&oe=67303CCC&_nc_sid=4f4799,0,[],"['contact', 'information', 'help', 'support']",0,0,0,Neutral,0,0,1,['general audience'],Public,,Informational Post,Anti-Vaping,0,"Informational, Announcement",[],[],[],[],[],[],,1,0
633,https://www.instagram.com/p/B6E32e9htCo/,https://www.instagram.com/p/B6E32e9htCo/media/?size=l,Image,0,816,6,0,,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/458793793_397383380053471_1336595503295255350_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_ohc=EIPzdU16pl4Q7kNvgH9YIcn&_nc_gid=cbc0b9f04e854e0c8b4ced7c03884993&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYC_mGXNG55OYJOYZY2WNJ2BdHMNgMM-9e3Rg0CcrvkO2g&oe=67303E2D&_nc_sid=4f4799,0,[],"['vaping', 'health risks', 'infographic', 'anti-vaping']",1,1,1,Negative,0,0,1,['general audience'],Public,,Health Infographic,Anti-Vaping,0,Informational,[],[],[],[],[],[],Neutral,1,0
1042,https://www.instagram.com/p/Ch25QMcsx2R/,https://www.instagram.com/p/Ch25QMcsx2R/media/?size=l,Carousel,0,4501,5,0,,https://instagram.fbth9-1.fna.fbcdn.net/v/t51.2885-19/181595474_489486635532150_3159115694510071151_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbth9-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=DprXirOD-XUQ7kNvgEVZE4O&_nc_gid=71b99705e14245f28f3ff419f7cda06f&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYAvlBeUB3X11DJuQB24v7yYuVrWESezQQNE0BY_I8jOGQ&oe=67301E93&_nc_sid=4f4799,0,[],"['smoking', 'pregnancy', 'health warning', 'cigarette', 'public health']",0,0,0,Negative,0,0,1,"['pregnant women', 'general audience']",Public,,Health Warning,Anti-Vaping,0,Informational,[],[],[],[],[],[],Neutral,1,0
1050,https://www.instagram.com/p/COQNcGKra6T/,https://www.instagram.com/p/COQNcGKra6T/media/?size=l,Image,0,10,0,0,,https://instagram.fmnl41-1.fna.fbcdn.net/v/t51.2885-19/122610080_375054943647363_7464556166492710274_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmnl41-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=nGxKwJc1H9cQ7kNvgE9zZtV&_nc_gid=5a70a6bf2b42458ea1939e0b844e9c7a&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYBFXsjYijHiEc_CoTg0VRk5m02qblUaepF9kii0VGswAQ&oe=67302A24&_nc_sid=4f4799,0,[],"['vaping', 'health warning', 'infographic', 'anti-vaping', 'educational']",1,0,0,Negative,0,0,1,['general audience'],Public,,Informational Graphic,Anti-Vaping,0,Informational,[],[],[],[],[],[],Neutral,1,0
32,https://www.instagram.com/p/CqTu-puMwru/,https://www.instagram.com/p/CqTu-puMwru/media/?size=l,Image,0,191,3,0,,https://instagram.fhyd1-2.fna.fbcdn.net/v/t51.2885-19/118146235_713144519284256_1577762463084031840_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhyd1-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=qceazaVy4lYQ7kNvgFohtNr&_nc_gid=20ead7539e79494291a23a54cadaec11&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYDN8joBejj9bpylo-IOwLq7KnpGzdHZhsxTJyQbTh4oRQ&oe=6730124C&_nc_sid=4f4799,0,[],"['cigarettes', 'anti-smoking', 'health', 'quit smoking', 'behavioral health']",0,0,0,Negative,1,0,1,['general audience'],Public,,Health Campaign,Anti-Vaping,0,Informational Promotion,[],[],[],[],[],[],,1,0
1324,https://www.instagram.com/p/CZAiaRJv9n6/,https://www.instagram.com/p/CZAiaRJv9n6/media/?size=l,Image,0,306,7,0,,https://instagram.fsaw2-3.fna.fbcdn.net/v/t51.2885-19/96864538_242998333595490_3853783689804644352_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsaw2-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=afRJNcYvTUYQ7kNvgEyubXC&_nc_gid=4b6e491bb8844609b1d478b5578bbe2f&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYA7LOlmG8zv2_Q_hBnP3ZgMkVYtqhAAOAb41wW8HChaKQ&oe=67303302&_nc_sid=4f4799,0,[],"['vaping', 'meme', 'Spider-Man', 'anti-vaping', 'youth', 'comic']",1,1,0,Negative,1,0,1,"['teenagers', 'young adults']",Public,,Meme Image,Anti-Vaping,0,"Humor, Informational",[],[],[],[],[],[],Neutral,1,0
402,https://www.instagram.com/p/B5LNzKDAJOw/,https://www.instagram.com/p/B5LNzKDAJOw/media/?size=l,Image,0,614,63,1,,https://instagram.fcmn5-2.fna.fbcdn.net/v/t51.2885-19/357401107_645145164309520_4312803492417998951_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcmn5-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=q6KEwiKvWzsQ7kNvgEk5UB0&_nc_gid=995ede56abff4d05875c8efbb6fe4363&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYBMlcKWaF-kzzmss_kJiM8R1JMdFGj6u4_1ZFM1HWhDgQ&oe=67301D17&_nc_sid=4f4799,0,[],"['vaping', 'indoor', 'crowd', 'humor', 'youth']",1,1,1,Sarcastic,0,0,0,"['young adults', 'teenagers']",Indoor,amusement,Humor Clip,Neutral,0,Humor,[],[],[],[],[],['casual'],Neutral,1,0
1874,https://www.instagram.com/p/C5EFkhAtnOd/,https://www.instagram.com/p/C5EFkhAtnOd/media/?size=l,Carousel,0,3685,6,0,,https://instagram.fbog3-1.fna.fbcdn.net/v/t51.2885-19/123596480_680808372824745_2283757563071815021_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbog3-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=tShUb8yN4_UQ7kNvgEihKON&_nc_gid=5fd9b2c456164359b7dc1a401f02bf0f&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYC5qcge5BiV8P7JwnSlQ4YeOIO0ewP-rcPflelJVJqsJw&oe=67302D00&_nc_sid=4f4799,0,[],"['vaping', 'youth', 'smoking imagery', 'awareness']",0,1,0,Negative,0,1,1,"['young adults', 'teenagers']",Public,,Awareness Campaign,Anti-Vaping,0,Informational Announcement,[],[],[],[],[],[],,1,0
997,https://www.instagram.com/p/Cr1IBKGO9Qd/,https://www.instagram.com/p/Cr1IBKGO9Qd/media/?size=l,Image,0,2079,0,0,,https://instagram.fotp3-4.fna.fbcdn.net/v/t51.2885-19/460166986_8290703917641744_4782603909973003020_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fotp3-4.fna.fbcdn.net&_nc_cat=100&_nc_ohc=IfGw7e3W4jwQ7kNvgHZUtdR&_nc_gid=95db55b507c34268ab011db5910d457f&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYDOhxkbSawMkuQnZQmpu1tKyunzS-EIokmbWdc3fY771w&oe=67301488&_nc_sid=4f4799,0,[],"['vaping', 'youth', 'casual', 'indoor', 'advertisement']",1,1,1,Neutral,1,1,1,"['young adults', 'teenagers']",Indoor,,Advertisement,Anti-Vaping,0,Informational Promotion,['light'],['Female'],['Young'],['average'],['other'],['casual'],Attractive,1,0
1161,https://www.instagram.com/p/CgOOFAmBkKb/,https://www.instagram.com/p/CgOOFAmBkKb/media/?size=l,Image,0,1038,7,0,,https://instagram.fcai21-2.fna.fbcdn.net/v/t51.2885-19/262837058_603044337609657_3861332513603999516_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcai21-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=cDAVA87Pn-UQ7kNvgEYIUlt&_nc_gid=2975afc461694a52b6ce506f9e9acf69&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYD08bEcRYxsPCEHb7rJVhzcSRS2_26wRSRii9C9d-BFaQ&oe=67301D9A&_nc_sid=4f4799,0,[],"['vaping', 'health warning', 'anti-vaping', 'cancer awareness']",0,1,0,Negative,1,0,1,['general audience'],Public,,Health Advertisement,Anti-Vaping,0,Informational Promotion,[],[],[],[],[],[],,1,0
84,https://www.instagram.com/p/B_YgrTRF_Dv/,https://www.instagram.com/p/B_YgrTRF_Dv/media/?size=l,Carousel,0,65,30,10,,https://instagram.fdxb1-1.fna.fbcdn.net/v/t51.2885-19/92319441_536380737283268_5217603305714221056_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fdxb1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=M6s4eBvzcrcQ7kNvgHpgs59&_nc_gid=0e11f9894eff479cb8c89fafdc7968db&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYC2xe0Enni2U46xiZfIH6YMzLUhzmb7R4lfGjhXG8NtaQ&oe=67301D6E&_nc_sid=4f4799,0,[],"['vaping', 'health', 'informational']",0,0,0,Negative,0,0,1,['general audience'],Public,,Informational Post,Anti-Vaping,0,Informational,[],[],[],[],[],[],,1,0
1509,https://www.instagram.com/p/C4LoZjaxnTB/,https://www.instagram.com/p/C4LoZjaxnTB/media/?size=l,Image,0,317,9,0,,https://instagram.fbeg4-1.fna.fbcdn.net/v/t51.2885-19/457622260_530433142736983_3689628224650421475_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbeg4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=t4nYPz-GYBEQ7kNvgGfNbZW&_nc_gid=006c23a20aad436491d360e8669c359c&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYCiRwQOJb_HGQV0SHMRdgUUYfg53A37cpJ4MeaHUqsJkw&oe=67303A68&_nc_sid=4f4799,0,[],"['stop smoking', 'professional', 'health', 'promotion']",1,0,0,Positive,0,0,1,"['adults', 'professionals']",Indoor,happiness,Advertisement,Anti-Vaping,0,Promotion,['light'],['Female'],['Adult'],['average'],['blonde'],['casual'],Attractive,1,0
1131,https://www.instagram.com/p/CKbvh9eBJcK/,https://www.instagram.com/p/CKbvh9eBJcK/media/?size=l,Carousel,0,139,12,1,,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-19/81379491_218115679198764_1515833450706239488_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=bx1xiXs6EN8Q7kNvgHSpbDo&_nc_gid=f07e0e9c97b74bef848b51490acd12e1&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYCuhVf2omNJ1X3m0GyX5JGMXPfDro0B3pHOp8euVFXq7g&oe=67303993&_nc_sid=4f4799,0,[],"['non-smoking', 'health', 'awareness', 'campaign']",0,0,0,Positive,0,0,1,['general audience'],Public,,Health Campaign,Anti-Vaping,0,Informational Announcement,[],[],[],[],[],[],,1,0
1374,https://www.instagram.com/p/CtPz3vaKUwb/,https://www.instagram.com/p/CtPz3vaKUwb/media/?size=l,Image,0,846,0,0,,https://instagram.fbkk28-1.fna.fbcdn.net/v/t51.2885-19/15251836_1034620499994284_2613697692236251136_a.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbkk28-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=i1h9YFRxFFgQ7kNvgH4CkuP&_nc_gid=ce732545748d4160b4708b46ae0d8b7a&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYCmHqBMpooGoyiCY55F1cEV1FLIODEQ5piXu-yc5w6VmA&oe=67304044&_nc_sid=4f4799,0,[],"['vaping', 'education', 'health warning', 'youth', 'informational', 'public health']",1,1,0,Negative,0,0,1,"['parents', 'educators', 'health care providers', 'young people']",Public,,Informational Graphic,Anti-Vaping,1,Informational Announcement,"['light', 'medium']","['Female', 'Male']","['Teen', 'Adult']",['average'],"['black', 'other']",['casual'],Neutral,1,0
1133,https://www.instagram.com/p/C_BVsvypxQy/,https://www.instagram.com/p/C_BVsvypxQy/media/?size=l,Image,0,50,1,0,,https://instagram.fcai22-2.fna.fbcdn.net/v/t51.2885-19/391517214_797571175499645_3282054251749834919_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcai22-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=ZNz0Tau0QbwQ7kNvgEorcdT&_nc_gid=6006e475abe74d58a6ecbe8f7996c967&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYCXI90BUqN6Pa19u60M46euuvZLz5v4ZxlvqPquCDxhZA&oe=673041BE&_nc_sid=4f4799,0,[],"['vaping', 'age restriction', 'online shopping', 'prevention', 'public health']",0,1,0,Negative,0,0,1,"['teenagers', 'young adults']",Commercial,,Public Awareness,Anti-Vaping,0,Informational Promotion,[],[],[],[],[],[],,1,0
1987,https://www.instagram.com/p/CB8xMYalVtK/,https://www.instagram.com/p/CB8xMYalVtK/media/?size=l,Image,0,5004,6,1,,https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/164039574_117592313685990_7936512627278414537_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ist1-2.cdninstagram.com&_nc_cat=106&_nc_ohc=xtXDmgxwzTQQ7kNvgH80ajy&_nc_gid=28cba50b40c84d3087bd6c957a35282a&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYCjzpJQbWewrHH1LiYBpkpFjkjbNs9JcV9qrfJ3WOUnmw&oe=67303C7C&_nc_sid=4f4799,0,[],"['product', 'advertisement', 'nicotine', 'non-vaping', 'outdoor']",0,0,0,Positive,1,1,0,"['young adults', 'adults']",Outdoor,,Advertisement,Neutral,0,Promotion,[],[],[],[],[],[],,1,0
1494,https://www.instagram.com/p/CqdljnYO09W/,https://www.instagram.com/p/CqdljnYO09W/media/?size=l,Image,0,127,4,1,,https://instagram.fmad7-1.fna.fbcdn.net/v/t51.2885-19/198076488_536607737483562_7494209969946320287_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmad7-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=-iWdqXL8AAwQ7kNvgH7GAwm&_nc_gid=9775b879acce44e9b3937fc8211aa523&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYBn8TZT9eVTs7SxEttqCxcgSNKLne7wJSiC917rk-sibg&oe=67304344&_nc_sid=4f4799,0,[],"['vaping', 'e-cigarettes', 'myth vs fact', 'health warning', 'education']",0,1,0,Negative,0,0,1,"['young adults', 'general audience']",Public,,Informational Graphic,Anti-Vaping,0,"Informational, Educational",[],[],[],[],[],[],,1,0
1960,https://www.instagram.com/p/CXmdscXtewN/,https://www.instagram.com/p/CXmdscXtewN/media/?size=l,Carousel,0,4501,14,0,,https://instagram.faep16-1.fna.fbcdn.net/v/t51.2885-19/181595474_489486635532150_3159115694510071151_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.faep16-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=DprXirOD-XUQ7kNvgGgI0br&_nc_gid=b9a6e7b7adb64da8bc2a10feefeaaa33&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYDhpQOGfValJ76yoKuCx3o4444zlCJZVIJDhG4qyDo2fQ&oe=67301E93&_nc_sid=4f4799,0,[],"['vaping', 'smoke', 'health', 'anti-smoking', 'awareness']",1,1,0,Negative,0,0,1,"['young adults', 'adults']",Public,,Health Awareness,Anti-Vaping,0,Informational Promotion,['light'],['Male'],['Adult'],['average'],['other'],['casual'],Neutral,1,0
355,https://www.instagram.com/p/CfE5u8UtN6j/,https://www.instagram.com/p/CfE5u8UtN6j/media/?size=l,Image,0,461,10,0,,https://instagram.ftas1-1.fna.fbcdn.net/v/t51.2885-19/449420721_477673271414226_5870362589523856814_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftas1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=pcy1qtt7OWgQ7kNvgHdxJ16&_nc_gid=f4e562243bee4e468890cd950514a4b9&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYAhrPNcgeCMF5HBi6rWQjFZHgkIvYHDbhTbbrcMnhPrwg&oe=6730316D&_nc_sid=4f4799,0,[],"['youth', 'indoor', 'event', 'community', 'IowaSTEP']",1,0,0,Positive,1,0,0,"['teenagers', 'young adults']",Indoor,happiness,Community Event,Anti-Vaping,0,Informational,"['light', 'medium']",['Female'],['Teen'],['average'],"['blonde', 'other']",['casual'],Neutral,1,0
1094,https://www.instagram.com/p/CLrVLVzBpWO/,https://www.instagram.com/p/CLrVLVzBpWO/media/?size=l,Image,0,109,0,0,,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/131385444_188960259616345_8134579593772575201_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=9mafxdxOyXwQ7kNvgHY020M&_nc_gid=b59264933d5f4db78c400831f667b0cf&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYB-9vOmj_-6aX6PujdHiCa5LZ1xGLWUk8RE5hQiCevnvQ&oe=67302D7F&_nc_sid=4f4799,0,[],"['quit smoking', 'calendar', 'cigarette', 'lifetime guarantee']",0,0,0,Positive,0,0,1,"['adults', 'general audience']",Public,,Advertisement,Anti-Vaping,0,Informational Promotion,[],[],[],[],[],[],,1,0
2028,https://www.instagram.com/p/C_-wgqztFgw/,https://www.instagram.com/p/C_-wgqztFgw/media/?size=l,Image,0,289,2,1,,https://instagram.famm2-3.fna.fbcdn.net/v/t51.2885-19/41523351_561691727620689_6880531517928374272_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.famm2-3.fna.fbcdn.net&_nc_cat=109&_nc_ohc=syV2wDPRrqkQ7kNvgGM6zfY&_nc_gid=aec180a6f07a47c5b6100768fa68e7fd&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYD8fAZq5-CavL4C0kg4WdB8aq-5eABnt_AaMEhz61L9IQ&oe=6730493B&_nc_sid=4f4799,0,[],"['vaping', 'health', 'anti-vaping', 'lungs', 'public health']",0,0,0,Negative,1,0,1,['general audience'],Public,,Health Advertisement,Anti-Vaping,0,Informational Promotion,[],[],[],[],[],[],,1,0
